Wavelength	Mean	Std+	Std-
629	0.0595032	0.079627074	0.039379326
630	0.0594016	0.079532866	0.039270334
631	0.059392	0.079538121	0.039245879
632	0.0593346	0.079472906	0.039196294
633	0.0592574	0.079366416	0.039148384
634	0.0591644	0.079222396	0.039106404
635	0.0588304	0.078791349	0.038869451
636	0.0584782	0.078369616	0.038586784
637	0.0580988	0.07793459	0.03826301
638	0.0576158	0.077352679	0.037878921
639	0.0571574	0.076789699	0.037525101
640	0.0566476	0.076176988	0.037118212
641	0.055973	0.075409891	0.036536109
642	0.055341	0.074639516	0.036042484
643	0.0547226	0.073883545	0.035561655
644	0.0541072	0.073141458	0.035072942
645	0.0535388	0.072448889	0.034628711
646	0.0529378	0.071754195	0.034121405
647	0.0523248	0.07107133	0.03357827
648	0.0518402	0.070507772	0.033172628
649	0.051371	0.069987337	0.032754663
650	0.0509364	0.069513696	0.032359104
651	0.0505738	0.069110006	0.032037594
652	0.050244	0.068719765	0.031768235
653	0.0499374	0.0683401	0.0315347
654	0.0496492	0.067963589	0.031334811
655	0.0493112	0.067584562	0.031037838
656	0.0487932	0.067033684	0.030552716
657	0.0481476	0.066350164	0.029945036
658	0.0475934	0.065642371	0.029544429
659	0.0469862	0.064875386	0.029097014
660	0.0463514	0.06408374	0.02861906
661	0.0456998	0.06329196	0.02810764
662	0.0451408	0.062593764	0.027687836
663	0.0445972	0.061910398	0.027284002
664	0.0440434	0.061214835	0.026871965
665	0.0435142	0.060558841	0.026469559
666	0.0430736	0.060014472	0.026132728
667	0.0427186	0.059580189	0.025857011
668	0.042402	0.059201949	0.025602051
669	0.0421866	0.058927664	0.025445536
670	0.0420368	0.058723842	0.025349758
671	0.0419254	0.058568457	0.025282343
672	0.0418178	0.058441576	0.025194024
673	0.0417172	0.058333239	0.025101161
674	0.0416266	0.058244203	0.025008997
675	0.0416782	0.058318731	0.025037669
676	0.041775	0.058438272	0.025111728
677	0.0419098	0.058596166	0.025223434
678	0.0421174	0.058864134	0.025370666
679	0.0423706	0.059208304	0.025532896
680	0.0427074	0.059661279	0.025753521
681	0.043273	0.060371302	0.026174698
682	0.0440548	0.061370073	0.026739527
683	0.0449688	0.062535812	0.027401788
684	0.0460366	0.063888206	0.028184994
685	0.0477678	0.06594942	0.02958618
686	0.0499428	0.068662959	0.031222641
687	0.0525328	0.07202823	0.03303737
688	0.0554132	0.075631339	0.035195061
689	0.0586504	0.079606335	0.037694465
690	0.0621616	0.083867056	0.040456144
691	0.0662496	0.088777147	0.043722053
692	0.071069	0.094529486	0.047608514
693	0.0763218	0.100790678	0.051852922
694	0.0819846	0.107533883	0.056435317
695	0.0881978	0.114863975	0.061531625
696	0.0946148	0.122445114	0.066784486
697	0.1012914	0.130352868	0.072229932
698	0.1084166	0.138741752	0.078091448
699	0.1157518	0.147398646	0.084104954
700	0.1232856	0.156300922	0.090270278
701	0.131044	0.165434536	0.096653464
702	0.1388942	0.174640751	0.103147649
703	0.146741	0.183840656	0.109641344
704	0.1546516	0.193126586	0.116176614
705	0.1626886	0.202551937	0.122825263
706	0.1708114	0.212069535	0.129553265
707	0.1790198	0.221675775	0.136363825
708	0.1874894	0.231563141	0.143415659
709	0.1959944	0.24150976	0.15047904
710	0.2045714	0.251544905	0.157597895
711	0.2134136	0.261831645	0.164995555
712	0.2222136	0.272083776	0.172343424
713	0.2310096	0.282338523	0.179680677
714	0.239915	0.292713969	0.187116031
715	0.2485942	0.302873957	0.194314443
716	0.2577122	0.313539342	0.201885058
717	0.2674928	0.324948523	0.210037077
718	0.2773396	0.336390366	0.218288834
719	0.2872856	0.347881833	0.226689367
720	0.2965538	0.358546521	0.234561079
721	0.305178	0.368509001	0.241846999
722	0.3138524	0.378531477	0.249173323
723	0.322883	0.388971161	0.256794839
724	0.3317734	0.399251736	0.264295064
725	0.3401378	0.408889756	0.271385844
726	0.3482378	0.41819033	0.27828527
727	0.3562006	0.427290472	0.285110728
728	0.363835	0.436042315	0.291627685
729	0.3711974	0.444459973	0.297934827
730	0.378205	0.452447862	0.303962138
731	0.3848646	0.459999209	0.309729991
732	0.3910236	0.466960043	0.315087157
733	0.3967998	0.473485	0.3201146
734	0.4023002	0.479718319	0.324882081
735	0.4075292	0.485643429	0.329414971
736	0.412466	0.49123293	0.33369907
737	0.4170382	0.496401909	0.337674491
738	0.4212764	0.501173379	0.341379421
739	0.425265	0.505652032	0.344877968
740	0.4289988	0.509834698	0.348162902
741	0.4324656	0.513738111	0.351193089
742	0.4356258	0.517289498	0.353962102
743	0.4385632	0.520592971	0.356533429
744	0.441312	0.523702988	0.358921012
745	0.4437658	0.526438382	0.361093218
746	0.446037	0.528961614	0.363112386
747	0.4481346	0.531296268	0.364972932
748	0.4499764	0.533396012	0.366556788
749	0.451717	0.535360076	0.368073924
750	0.4533478	0.537177162	0.369518438
751	0.4547582	0.538748568	0.370767832
752	0.4560868	0.540240608	0.371932992
753	0.4573396	0.541646106	0.373033094
754	0.4584902	0.542906776	0.374073624
755	0.4594968	0.544053264	0.374940336
756	0.4601234	0.544742763	0.375504037
757	0.4600986	0.544609996	0.375587204
758	0.458609	0.542969792	0.374248208
759	0.4579756	0.542458462	0.373492738
760	0.4602538	0.545466581	0.375041019
761	0.4621448	0.547698938	0.376590662
762	0.4635818	0.549372456	0.377791144
763	0.464873	0.550797788	0.378948212
764	0.4660964	0.551952543	0.380240257
765	0.466896	0.552683583	0.381108417
766	0.467498	0.553221771	0.381774229
767	0.4680366	0.553694149	0.382379051
768	0.4685442	0.554195414	0.382892986
769	0.4690228	0.55468974	0.38335586
770	0.4694846	0.555186573	0.383782627
771	0.4700256	0.555796531	0.384254669
772	0.470513	0.556325634	0.384700366
