Wavelength	Mean	Std+	Std-
628	0.0465459	0.054699392	0.038392408
629	0.0465533	0.054701296	0.038405304
630	0.0465591	0.054704266	0.038413934
631	0.04650735	0.054650415	0.038364285
632	0.0464473	0.054586449	0.038308151
633	0.04636215	0.054490488	0.038233812
634	0.04624685	0.054355417	0.038138283
635	0.04609125	0.054173703	0.038008797
636	0.0458744	0.053924531	0.037824269
637	0.0455981	0.053608659	0.037587541
638	0.04523225	0.053186233	0.037278267
639	0.0448565	0.052755944	0.036957056
640	0.0444536	0.052298066	0.036609134
641	0.0439886	0.051772998	0.036204202
642	0.0435294	0.051239474	0.035819326
643	0.0430708	0.050706999	0.035434601
644	0.0426074	0.050173472	0.035041328
645	0.04207145	0.04956979	0.03457311
646	0.0415724	0.049008314	0.034136486
647	0.04110795	0.048484823	0.033731077
648	0.04067775	0.047989695	0.033365805
649	0.0402795	0.047541757	0.033017243
650	0.0399034	0.047121207	0.032685593
651	0.0395445	0.046712397	0.032376603
652	0.0392186	0.046340105	0.032097095
653	0.03890965	0.045985657	0.031833643
654	0.0386103	0.045639763	0.031580837
655	0.03820745	0.04518196	0.03123294
656	0.0377468	0.044660082	0.030833518
657	0.0372521	0.044099808	0.030404392
658	0.0367212	0.043490924	0.029951476
659	0.0361582	0.042848241	0.029468159
660	0.0355935	0.042203505	0.028983495
661	0.0350716	0.041601314	0.028541886
662	0.03454855	0.041001877	0.028095223
663	0.0340402	0.040419839	0.027660561
664	0.0335578	0.039865648	0.027249952
665	0.03315675	0.039405764	0.026907736
666	0.0327732	0.038968598	0.026577802
667	0.03240835	0.038555138	0.026261562
668	0.03213605	0.038243293	0.026028807
669	0.03189035	0.03796867	0.02581203
670	0.03167235	0.037727937	0.025616763
671	0.03150495	0.037537861	0.025472039
672	0.03142075	0.037434961	0.025406539
673	0.03134195	0.037343705	0.025340195
674	0.0312326	0.037232088	0.025233112
675	0.03120695	0.037205105	0.025208795
676	0.03121485	0.037212216	0.025217484
677	0.0312556	0.037254218	0.025256982
678	0.03138245	0.037395628	0.025369272
679	0.0315668	0.03760121	0.02553239
680	0.0318069	0.037870058	0.025743742
681	0.0321361	0.038242785	0.026029415
682	0.03259125	0.038762852	0.026419648
683	0.0331804	0.03943436	0.02692644
684	0.0339704	0.040330387	0.027610413
685	0.0351506	0.041665772	0.028635428
686	0.0365975	0.043317124	0.029877876
687	0.03829475	0.045275978	0.031313522
688	0.0402609	0.047558566	0.032963234
689	0.0424823	0.050145221	0.034819379
690	0.04495235	0.053029537	0.036875163
691	0.04797365	0.056551888	0.039395412
692	0.0514143	0.060566871	0.042261729
693	0.0551667	0.064959921	0.045373479
694	0.0592681	0.069775275	0.048760925
695	0.06384205	0.075101893	0.052582207
696	0.06855195	0.080589052	0.056514848
697	0.0734292	0.086274797	0.060583603
698	0.078698	0.092386208	0.065009792
699	0.0841787	0.09871909	0.06963831
700	0.08983965	0.105241293	0.074438007
701	0.0956441	0.111910212	0.079377988
702	0.10156635	0.118673869	0.084458831
703	0.1074917	0.125415027	0.089568373
704	0.1134367	0.132149804	0.094723596
705	0.1195687	0.139045651	0.100091749
706	0.1257884	0.146010916	0.105565884
707	0.13208535	0.153034504	0.111136196
708	0.1385556	0.16019187	0.11691933
709	0.14515065	0.167452796	0.122848504
710	0.1518633	0.174810954	0.128915646
711	0.15875305	0.182313816	0.135192284
712	0.16576535	0.189899192	0.141631508
713	0.1728764	0.197552593	0.148200207
714	0.1801886	0.205368407	0.155008793
715	0.1874299	0.213026704	0.161833096
716	0.1950573	0.221080278	0.169034322
717	0.20319865	0.229680583	0.176716717
718	0.211777	0.238750909	0.184803091
719	0.22068865	0.248149208	0.193228092
720	0.22928935	0.257181489	0.201397211
721	0.23783285	0.265996373	0.209669327
722	0.24635355	0.274797074	0.217910026
723	0.2553128	0.284083729	0.226541871
724	0.26447815	0.293637121	0.235319179
725	0.2734457	0.302943855	0.243947545
726	0.28234535	0.312191739	0.252498961
727	0.29131965	0.321540529	0.261098771
728	0.30023845	0.330882998	0.269593902
729	0.3091229	0.340234258	0.278011542
730	0.317865	0.349482972	0.286247028
731	0.3265916	0.35875767	0.29442553
732	0.33494725	0.367668024	0.302226476
733	0.3429574	0.376257186	0.309657614
734	0.35071055	0.384628983	0.316792117
735	0.35820145	0.392799753	0.323603147
736	0.3654983	0.400806885	0.330189715
737	0.37258495	0.408614884	0.336555016
738	0.37921615	0.415994697	0.342437603
739	0.385657	0.423202873	0.348111127
740	0.3918788	0.430203396	0.353554204
741	0.39767575	0.436768048	0.358583452
742	0.40316885	0.443011887	0.363325813
743	0.4084113	0.448993927	0.367828673
744	0.41339535	0.45470122	0.37208948
745	0.41798145	0.459989861	0.375973039
746	0.4223058	0.464996114	0.379615486
747	0.42637785	0.469720735	0.383034965
748	0.4300161	0.473964538	0.386067662
749	0.43344475	0.47797278	0.38891672
750	0.43666025	0.481738173	0.391582327
751	0.439648	0.485241834	0.394054166
752	0.4424151	0.48848635	0.39634385
753	0.44500645	0.491523542	0.398489358
754	0.4474249	0.494353958	0.400495842
755	0.44960155	0.496911287	0.402291813
756	0.4514827	0.4991099	0.4038555
757	0.4530281	0.500884847	0.405171353
758	0.45228345	0.500085465	0.404481435
759	0.45109045	0.498960685	0.403220215
760	0.45019335	0.498419726	0.401966974
761	0.4531416	0.50180494	0.40447826
762	0.4553966	0.50438262	0.40641058
763	0.45757515	0.506854231	0.408296069
764	0.4601544	0.509745547	0.410563253
765	0.4624465	0.512257829	0.412635171
766	0.464346	0.514330376	0.414361624
767	0.4659326	0.516070482	0.415794718
768	0.46711895	0.517378888	0.416859012
769	0.4681375	0.518515835	0.417759165
