Wavelength	Mean	Std+	Std-
762	0.3222187	0.372632756	0.271804644
763	0.32351975	0.374149779	0.272889721
764	0.3252028	0.376090971	0.274314629
765	0.3267319	0.37780197	0.27566183
766	0.3280145	0.379207234	0.276821766
767	0.329084	0.380345217	0.277822783
768	0.32983495	0.381148445	0.278521455
769	0.3304613	0.381818733	0.279103867
770	0.33099215	0.382387179	0.279597121
771	0.33147815	0.382923861	0.280032439
772	0.33195945	0.383440933	0.280477967
773	0.33242395	0.383933945	0.280913955
774	0.33281825	0.384364817	0.281271683
775	0.33323375	0.384814536	0.281652964
776	0.33364275	0.385251595	0.282033905
777	0.3340254	0.385652351	0.282398449
778	0.33440165	0.386055801	0.282747499
779	0.3348104	0.386497052	0.283123748
780	0.33525835	0.386982458	0.283534242
781	0.3356523	0.387404726	0.283899874
782	0.33601735	0.387794359	0.284240341
783	0.3363601	0.388158056	0.284562144
784	0.33668595	0.388496939	0.284874961
785	0.33694445	0.388757921	0.285130979
786	0.33717845	0.388990165	0.285366735
787	0.33741195	0.389221253	0.285602647
788	0.3376466	0.389454855	0.285838345
789	0.33795185	0.389770522	0.286133178
790	0.33834825	0.39019205	0.28650445
791	0.33876955	0.390644529	0.286894571
792	0.3392295	0.391137145	0.287321855
793	0.33968395	0.391621095	0.287746805
794	0.3399249	0.391865029	0.287984771
795	0.34019485	0.392145967	0.288243733
796	0.3405316	0.392506105	0.288557095
797	0.3410097	0.393030509	0.288988891
798	0.34131645	0.393336909	0.289295991
799	0.34158745	0.393611524	0.289563376
800	0.34184705	0.393891943	0.289802157
801	0.34215425	0.394213522	0.290094978
802	0.3425429	0.394627099	0.290458701
803	0.34299875	0.395119093	0.290878407
804	0.34345955	0.395633283	0.291285817
805	0.34387695	0.39608433	0.29166957
806	0.344235	0.39646076	0.29200924
807	0.34448025	0.396705947	0.292254553
808	0.3446444	0.396857193	0.292431607
809	0.34476065	0.396958562	0.292562738
810	0.34482845	0.397012884	0.292644016
811	0.3446866	0.396802074	0.292571126
812	0.34442815	0.396450487	0.292405813
813	0.3440784	0.395987553	0.292169247
814	0.34387515	0.395698584	0.292051716
815	0.343937	0.395725296	0.292148704
816	0.34421425	0.396011693	0.292416807
817	0.3447477	0.396613475	0.292881925
818	0.3455426	0.39750149	0.29358371
819	0.3462508	0.398315694	0.294185906
820	0.34674245	0.398926408	0.294558492
821	0.3465158	0.398533779	0.294497821
822	0.3466151	0.398579334	0.294650866
823	0.34710805	0.399155012	0.295061088
824	0.34805735	0.400279311	0.295835389
825	0.34850765	0.400778796	0.296236504
826	0.3486675	0.400918503	0.296416497
827	0.34863075	0.400832803	0.296428697
828	0.34891565	0.401119932	0.296711368
829	0.34928775	0.401523904	0.297051596
830	0.34966665	0.40196302	0.29737028
831	0.350076	0.40239099	0.29776101
832	0.35047715	0.40281756	0.29813674
833	0.3508666	0.403243202	0.298489998
834	0.35129925	0.403723313	0.298875187
835	0.3517145	0.404193394	0.299235606
836	0.35211795	0.404647166	0.299588734
837	0.35250765	0.405054069	0.299961231
838	0.35287165	0.405447484	0.300295816
839	0.35320475	0.405813195	0.300596305
840	0.35349395	0.406133796	0.300854104
841	0.35384075	0.406510434	0.301171066
842	0.3542121	0.406900903	0.301523297
843	0.354601	0.407299087	0.301902913
844	0.3549336	0.407669724	0.302197476
845	0.3552174	0.407986661	0.302448139
846	0.3554801	0.408279973	0.302680227
847	0.35578205	0.408615774	0.302948326
848	0.35603025	0.4088544	0.3032061
849	0.35626275	0.409072886	0.303452614
850	0.35648985	0.409306545	0.303673155
851	0.3567455	0.409631868	0.303859132
852	0.3570138	0.409902433	0.304125167
853	0.3572971	0.410100646	0.304493554
854	0.35753345	0.410300482	0.304766418
855	0.3577627	0.410588996	0.304936404
856	0.357994	0.410920768	0.305067232
857	0.35829775	0.411245146	0.305350354
858	0.35855555	0.411512694	0.305598406
859	0.3588072	0.411768786	0.305845614
860	0.35907565	0.412038278	0.306113022
861	0.3592607	0.412238103	0.306283297
862	0.3594552	0.412463292	0.306447108
863	0.35967965	0.412734855	0.306624445
864	0.35996115	0.412988327	0.306933973
865	0.36022725	0.413199681	0.307254819
866	0.3604649	0.413381015	0.307548785
867	0.36061085	0.413565895	0.307655805
868	0.36077225	0.413775397	0.307769103
869	0.3609483	0.413983601	0.307912999
870	0.3611519	0.414174022	0.308129778
871	0.36136135	0.41439301	0.30832969
872	0.36157175	0.414614244	0.308529256
873	0.36178205	0.414832768	0.308731332
874	0.36195595	0.414991314	0.308920586
875	0.362169	0.415198143	0.309139857
876	0.3623932	0.415425458	0.309360942
877	0.36250405	0.415554465	0.309453635
878	0.3626255	0.415675457	0.309575543
879	0.3627556	0.415791635	0.309719565
880	0.3628944	0.415901737	0.309887063
881	0.36295875	0.415944083	0.309973417
882	0.3630732	0.416056321	0.310090079
883	0.36328005	0.416288037	0.310272063
884	0.36333255	0.416328209	0.310336891
885	0.36339575	0.416374648	0.310416852
886	0.36347675	0.416437205	0.310516295
887	0.3636037	0.416560205	0.310647195
888	0.3637005	0.416654702	0.310746298
889	0.363789	0.416741591	0.310836409
890	0.36389315	0.416843547	0.310942753
891	0.3639423	0.4168699	0.3110147
892	0.36381565	0.416704275	0.310927025
893	0.36342445	0.416254847	0.310594053
894	0.3631024	0.415847371	0.310357429
895	0.3627536	0.41538338	0.31012382
896	0.3623812	0.414870616	0.309891784
897	0.3620746	0.414459317	0.309689883
898	0.3618847	0.414160545	0.309608855
899	0.3618106	0.413981735	0.309639465
900	0.36191335	0.414003375	0.309823325
901	0.36231865	0.414405938	0.310231362
902	0.3627234	0.414881919	0.310564881
903	0.36301585	0.415334388	0.310697312
904	0.3632415	0.415678275	0.310804725
905	0.3632617	0.41573488	0.31078852
906	0.3631015	0.415526528	0.310676472
907	0.36304675	0.415318431	0.310775069
908	0.36289095	0.41503166	0.31075024
909	0.36269035	0.414732437	0.310648263
910	0.3625451	0.414567229	0.310522971
911	0.3625655	0.414584267	0.310546733
912	0.36260815	0.41461554	0.31060076
913	0.36260835	0.414580586	0.310636114
914	0.36262305	0.414515334	0.310730766
915	0.3627327	0.414559399	0.310906001
916	0.362937	0.414720712	0.311153288
917	0.363135	0.414932747	0.311337253
918	0.3633989	0.415253196	0.311544604
919	0.36369725	0.415635615	0.311758885
920	0.36399	0.4160276	0.3119524
921	0.3641161	0.416194551	0.312037649
922	0.36418325	0.41625024	0.31211626
923	0.3642328	0.416219061	0.312246539
924	0.36403865	0.415966259	0.312111041
925	0.36374735	0.415654362	0.311840338
926	0.36335245	0.415277937	0.311426963
927	0.36265425	0.414542626	0.310765874
928	0.3618804	0.41366669	0.31009411
929	0.3610023	0.412610118	0.309394482
930	0.3599987	0.411296533	0.308700867
931	0.3585656	0.409479092	0.307652108
932	0.35706255	0.407527455	0.306597645
933	0.355981	0.405955896	0.306006104
934	0.35512195	0.404611055	0.305632845
935	0.35422875	0.403303408	0.305154092
936	0.3533446	0.402138792	0.304550408
937	0.3532555	0.402043454	0.304467546
938	0.35329525	0.40220471	0.30438579
939	0.35336095	0.402484954	0.304236946
940	0.35317205	0.402576863	0.303767237
941	0.3532976	0.402786604	0.303808596
942	0.35331295	0.402765812	0.303860088
943	0.3528409	0.402138613	0.303543187
944	0.3525138	0.401549025	0.303478575
945	0.35190725	0.400691378	0.303123122
946	0.3509136	0.399481814	0.302345386
947	0.3504927	0.398940711	0.302044689
948	0.34997445	0.398313495	0.301635405
949	0.3493728	0.397620717	0.301124883
950	0.34869145	0.396897489	0.300485411
951	0.34795335	0.396057908	0.299848792
952	0.3472628	0.395241274	0.299284326
953	0.3467498	0.394600079	0.298899521
954	0.34591975	0.393592007	0.298247493
955	0.34513805	0.39264447	0.29763163
956	0.3444919	0.391859444	0.297124356
957	0.3435303	0.390766207	0.296294393
958	0.34285855	0.389981216	0.295735884
959	0.3424282	0.389449756	0.295406644
960	0.3421341	0.389041304	0.295226896
961	0.3416686	0.388514864	0.294822336
962	0.34120445	0.388003406	0.294405494
963	0.3409368	0.387663911	0.294209689
964	0.3407322	0.387442429	0.294021971
965	0.34073125	0.387438903	0.294023597
966	0.3409953	0.387705334	0.294285266
967	0.34109595	0.387890526	0.294301374
968	0.3412841	0.388187734	0.294380466
969	0.3415349	0.388558445	0.294511355
970	0.34171205	0.388797496	0.294626604
971	0.34158255	0.388766486	0.294398614
972	0.3414408	0.388702302	0.294179298
